Sample,Pooled,Year,SITE,TreatmentDay,GENE,G_annotation,COVERAGE,VAF,VF,SNP,PooledSize
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,R622I,77,0%,0,R622,1
18GNMa21A0106PfF1290,Individual,18,Maferinyah,21,K13,Y493H,77,0%,0,Y493,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,G449A,77,0%,0,G449,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,P553L,78,0%,0,P553,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,R561H,78,0%,0,R561,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,C469F,78,0%,0,C469,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,C469Y,78,0%,0,C469,1
18GNLS00A0012PfF1290,Individual,18,Lay-Sarè,00,K13,C580Y,77,0%,0,C580,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,P441L,77,0%,0,P441,1
18GNMa00A0097PfF1290,Individual,18,Maferinyah,00,K13,A481V,77,0%,0,A481,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,P574L,78,0%,0,P574,1
17GNHa00A0217PfF1290,Individual,17,Hamdalaye,00,K13,D584V,78,0%,0,D584,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,A481V,78,0%,0,A481,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,A481V,78,0%,0,A481,1
18GNLS00F0141PfF1290,Individual,18,Lay-Sarè,00,K13,R539T,78,0%,0,R539,1
18GNMa21A0106PfF1290,Individual,18,Maferinyah,21,K13,C469F,78,0%,0,C469,1
18GNMa21A0106PfF1290,Individual,18,Maferinyah,21,K13,C469Y,78,0%,0,C469,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,M476I,78,0%,0,M476,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,R561H,80,0%,0,R561,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,P441L,78,0%,0,P441,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,M476I,79,0%,0,M476,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,M476I,79,0%,0,M476,1
18GNLS00F0141PfF1290,Individual,18,Lay-Sarè,00,K13,I543T,79,0%,0,I543,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,I543T,80,0%,0,I543,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,C469F,81,0%,0,C469,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,C469Y,81,0%,0,C469,1
18GNMa00F0187PfF1121,Individual,18,Maferinyah,00,K13,Y493H,787,0%,0,Y493,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,P441L,79,0%,0,P441,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,N458Y,79,0%,0,N458,1
18GNMa00A0097PfF1290,Individual,18,Maferinyah,00,mitochondrial genome - CYTB CDS,I258M,79,0%,0,I258,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,K13,F446I,79,0%,0,F446,1
18GNMa21A0106PfF1290,Individual,18,Maferinyah,21,K13,P527H,79,0%,0,P527,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,A481V,79,0%,0,A481,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,N458Y,79,0%,0,N458,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,G449A,80,0%,0,G449,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,C469F,80,0%,0,C469,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,C469Y,80,0%,0,C469,1
19GNHa00A0077PfF1290,Individual,19,Hamdalaye,00,K13,P527H,80,0%,0,P527,1
17GNDo00F0002PfF1290,Individual,17,Dorota,00,DHFR,I164L,8,0%,0,I164,1
17GNDo00F0055PfF1290,Individual,17,Dorota,00,DHPS,A581G,8,0%,0,A581,1
17GNDo00F0055PfF1290,Individual,17,Dorota,00,DHPS,A613S,8,0%,0,A613,1
17GNDo00F0067PfF1153,Individual,17,Dorota,00,DHFR,A16V,8,0%,0,A16,1
17GNDo00F0067PfF1153,Individual,17,Dorota,00,K13,V568G,8,0%,0,V568,1
17GNDo21A0006PfF1290,Individual,17,Dorota,21,DHFR,I164L,8,0%,0,I164,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,DHPS,K540E,8,0%,0,K540,1
17GNHa00A0002PfF1290,Individual,17,Hamdalaye,00,K13,P527H,8,0%,0,P527,1
17GNHa00A0002PfF1290,Individual,17,Hamdalaye,00,K13,G538V,8,0%,0,G538,1
17GNHa00A0002PfF1290,Individual,17,Hamdalaye,00,K13,R539T,8,0%,0,R539,1
17GNHa00A0002PfF1290,Individual,17,Hamdalaye,00,K13,I543T,8,0%,0,I543,1
17GNHa00A0002PfF1290,Individual,17,Hamdalaye,00,mitochondrial genome - CYTB CDS,Y268N,8,0%,0,Y268,1
17GNHa14F0097PfF1290,Individual,17,Hamdalaye,14,PfCRT,T93S,8,0%,0,T93,1
17GNHa14F0097PfF1290,Individual,17,Hamdalaye,14,PfCRT,H97Y,8,0%,0,H97,1
17GNHa14F0097PfF1290,Individual,17,Hamdalaye,14,PfMDR1 ,N1042D,8,0%,0,N1042,1
17GNHa21F0165PfF1290,Individual,17,Hamdalaye,21,K13,D584V,8,0%,0,D584,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,DHPS,A581G,8,0%,0,A581,1
18GNLa07A0115PfF1121,Individual,18,Lay-Sarè,07,K13,Y493H,8,0%,0,Y493,1
18GNLS00A0097PfF1290,Individual,18,Lay-Sarè,00,DHFR,A16V,8,0%,0,A16,1
18GNLS00A0097PfF1290,Individual,18,Lay-Sarè,00,K13,R622I,8,0%,0,R622,1
18GNLS00A0103PfF1290,Individual,18,Lay-Sarè,00,DHPS,A613S,8,0%,0,A613,1
18GNLS00A0117PfF1290,Individual,18,Lay-Sarè,00,DHPS,A613S,8,0%,0,A613,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,DHPS,S436A,8,0%,0,S436,1
18GNLS21A0097PfF1290,Individual,18,Lay-Sarè,21,K13,R561H,8,0%,0,R561,1
18GNLS21A0136PfF1290,Individual,18,Lay-Sarè,21,DHPS,S436A,8,0%,0,S436,1
18GNMa00A0014PfF1290,Individual,18,Maferinyah,00,PfCRT,M74I,8,0%,0,M74,1
18GNMa00A0014PfF1290,Individual,18,Maferinyah,00,PfCRT,N75E,8,0%,0,N75,1
18GNMa00A0014PfF1290,Individual,18,Maferinyah,00,PfCRT,K76T,8,0%,0,K76,1
18GNMa00A0014PfF1290,Individual,18,Maferinyah,00,PfCRT,T93S,8,0%,0,T93,1
18GNMa00A0014PfF1290,Individual,18,Maferinyah,00,PfCRT,H97Y,8,0%,0,H97,1
18GNMa00A0177PfF1290,Individual,18,Maferinyah,00,PfMDR1 ,N86Y,8,0%,0,N86,1
18GNMa21A0177PfF1290,Individual,18,Maferinyah,21,K13,N458Y,8,0%,0,N458,1
18GNMa21A0177PfF1290,Individual,18,Maferinyah,21,K13,P574L,8,0%,0,P574,1
19GNDo21A0127PfF1290,Individual,19,Dorota,21,DHFR,I164L,8,0%,0,I164,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,PfMDR1 ,N1042D,8,0%,0,N1042,1
19GNHa00A0077PfF1290,Individual,19,Hamdalaye,00,DHPS,A613S,8,0%,0,A613,1
19GNHa00F0172PfF1290,Individual,19,Hamdalaye,00,DHPS,S436A,8,0%,0,S436,1
19GNHa00F0172PfF1290,Individual,19,Hamdalaye,00,PfMDR1 ,N86Y,8,0%,0,N86,1
19GNHa00F0172PfF1290,Individual,19,Hamdalaye,00,PfMDR1 ,D1246Y,8,0%,0,D1246,1
17GNDo00F0067PfF1153,Individual,17,Dorota,00,K13,R561H,9,0%,0,R561,1
18GNLS00A0097PfF1290,Individual,18,Lay-Sarè,00,K13,C469F,9,0%,0,C469,1
18GNLS00A0097PfF1290,Individual,18,Lay-Sarè,00,K13,C469Y,9,0%,0,C469,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,R539T,80,0%,0,R539,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,A578S,80,0%,0,A578,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,P574L,80,0%,0,P574,1
18GNLS00A0012PfF1290,Individual,18,Lay-Sarè,00,K13,A578S,80,0%,0,A578,1
18GNLS00F0141PfF1290,Individual,18,Lay-Sarè,00,K13,N537I,80,0%,0,N537,1
18GNMa00A0097PfF1290,Individual,18,Maferinyah,00,K13,M476I,80,0%,0,M476,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,K13,P441L,80,0%,0,P441,1
19GNHa00A0077PfF1290,Individual,19,Hamdalaye,00,K13,R539T,80,0%,0,R539,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,Y493H,81,0%,0,Y493,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,P574L,81,0%,0,P574,1
18GNLS00F0141PfF1290,Individual,18,Lay-Sarè,00,K13,G538V,81,0%,0,G538,1
18GNMa00A0001PfF1290,Individual,18,Maferinyah,00,K13,G538V,81,0%,0,G538,1
18GNMa00A0001PfF1290,Individual,18,Maferinyah,00,K13,R539T,81,0%,0,R539,1
19GNHa00A0077PfF1290,Individual,19,Hamdalaye,00,K13,G538V,81,0%,0,G538,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,C469F,83,0%,0,C469,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,C469Y,83,0%,0,C469,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,C469F,85,0%,0,C469,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,C469Y,85,0%,0,C469,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,F446I,81,0%,0,F446,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,N537I,81,0%,0,N537,1
17GNHa14F0097PfF1290,Individual,17,Hamdalaye,14,DHPS,S436A,81,0%,0,S436,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,mitochondrial genome - CYTB CDS,Y268N,81,0%,0,Y268,1
19GNHa00A0077PfF1290,Individual,19,Hamdalaye,00,K13,N537I,81,0%,0,N537,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,G538V,82,0%,0,G538,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,K13,R622I,82,0%,0,R622,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,M476I,83,0%,0,M476,1
18GNMa21A0097PfF1290,Individual,18,Maferinyah,21,K13,P553L,83,0%,0,P553,1
18GNMa21A0106PfF1290,Individual,18,Maferinyah,21,K13,R515K,84,0%,0,R515,1
18GNMa00F0187PfF1121,Individual,18,Maferinyah,00,K13,A481V,811,0%,0,A481,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,D584V,82,0%,0,D584,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,P574L,82,0%,0,P574,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,A481V,82,0%,0,A481,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,P527H,82,0%,0,P527,1
18GNLS21A0112PfF1290,Individual,18,Lay-Sarè,21,mitochondrial genome - CYTB CDS,Y268N,82,0%,0,Y268,1
18GNMa00A0097PfF1290,Individual,18,Maferinyah,00,K13,Y493H,82,0%,0,Y493,1
18GNMa00A0177PfF1290,Individual,18,Maferinyah,00,mitochondrial genome - CYTB CDS,Y268N,82,0%,0,Y268,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,N537I,82,0%,0,N537,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,G538V,82,0%,0,G538,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,P527H,83,0%,0,P527,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,V568G,83,0%,0,V568,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,A481V,83,0%,0,A481,1
18GNLS00A0012PfF1290,Individual,18,Lay-Sarè,00,K13,R561H,83,0%,0,R561,1
18GNLS00A0012PfF1290,Individual,18,Lay-Sarè,00,K13,P574L,83,0%,0,P574,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,M476I,83,0%,0,M476,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,K13,N458Y,83,0%,0,N458,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,K13,A481V,83,0%,0,A481,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,N537I,83,0%,0,N537,1
18GNLS00F0141PfF1290,Individual,18,Lay-Sarè,00,K13,R515K,84,0%,0,R515,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,R515K,85,0%,0,R515,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,I543T,85,0%,0,I543,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,R561H,86,0%,0,R561,1
18GNMa00F0187PfF1121,Individual,18,Maferinyah,00,K13,M476I,827,0%,0,M476,1
17GNHa00F0011PfF1290,Individual,17,Hamdalaye,00,K13,A675V,83,0%,0,A675,1
18GNLS00A0117PfF1290,Individual,18,Lay-Sarè,00,mitochondrial genome - CYTB CDS,Y268N,83,0%,0,Y268,1
18GNLS00A0136PfF1290,Individual,18,Lay-Sarè,00,K13,P441L,83,0%,0,P441,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,K13,G449A,83,0%,0,G449,1
18GNMa21A0097PfF1290,Individual,18,Maferinyah,21,mitochondrial genome - CYTB CDS,I258M,83,0%,0,I258,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,R539T,83,0%,0,R539,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,C469F,84,0%,0,C469,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,C469Y,84,0%,0,C469,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,P553L,84,0%,0,P553,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,A578S,85,0%,0,A578,1
18GNMa28F0187PfF1121,Individual,18,Maferinyah,28,K13,R622I,85,0%,0,R622,1
18GNMa00F0187PfF1121,Individual,18,Maferinyah,00,K13,N458Y,837,0%,0,N458,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,Y493H,84,0%,0,Y493,1
18GNLS00A0012PfF1290,Individual,18,Lay-Sarè,00,K13,P553L,84,0%,0,P553,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,G449A,84,0%,0,G449,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,F446I,85,0%,0,F446,1
18GNMa21A0097PfF1290,Individual,18,Maferinyah,21,K13,R561H,86,0%,0,R561,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,G538V,86,0%,0,G538,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,M476I,87,0%,0,M476,1
17GNDo00F0019PfF1290,Individual,17,Dorota,00,mitochondrial genome - CYTB CDS,I258M,85,0%,0,I258,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,A481V,85,0%,0,A481,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,C580Y,85,0%,0,C580,1
17GNHa16F0011PfF1290,Individual,17,Hamdalaye,16,K13,D584V,85,0%,0,D584,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,R515K,86,0%,0,R515,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,R539T,86,0%,0,R539,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,P527H,86,0%,0,P527,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,K13,M476I,87,0%,0,M476,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,V568G,88,0%,0,V568,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,N537I,88,0%,0,N537,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,A578S,86,0%,0,A578,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,R539T,86,0%,0,R539,1
18GNMa00A0097PfF1290,Individual,18,Maferinyah,00,K13,P527H,86,0%,0,P527,1
18GNMa00F0182PfF1290,Individual,18,Maferinyah,00,K13,P441L,86,0%,0,P441,1
18GNMa21A0014PfF1290,Individual,18,Maferinyah,21,mitochondrial genome - CYTB CDS,Y268N,86,0%,0,Y268,1
18GNMa21A0097PfF1290,Individual,18,Maferinyah,21,K13,V568G,86,0%,0,V568,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,I543T,86,0%,0,I543,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,R561H,86,0%,0,R561,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,P574L,86,0%,0,P574,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,P553L,88,0%,0,P553,1
18GNLS00A0136PfF1290,Individual,18,Lay-Sarè,00,K13,R515K,89,0%,0,R515,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,P553L,90,0%,0,P553,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,V568G,87,0%,0,V568,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,C580Y,87,0%,0,C580,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,G538V,87,0%,0,G538,1
18GNMa00A0097PfF1290,Individual,18,Maferinyah,00,K13,R515K,87,0%,0,R515,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,A481V,88,0%,0,A481,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,V568G,89,0%,0,V568,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,A578S,88,0%,0,A578,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,Y493H,88,0%,0,Y493,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,Y493H,88,0%,0,Y493,1
19GNHa00A0077PfF1290,Individual,19,Hamdalaye,00,mitochondrial genome - CYTB CDS,Y268N,88,0%,0,Y268,1
19GNHa00A0163PfF1290,Individual,19,Hamdalaye,00,DHFR,A16V,88,0%,0,A16,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,V568G,88,0%,0,V568,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,G449A,89,0%,0,G449,1
18GNLS00A0103PfF1290,Individual,18,Lay-Sarè,00,K13,I543T,89,0%,0,I543,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,C580Y,89,0%,0,C580,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,R515K,90,0%,0,R515,1
18GNLS00A0012PfF1290,Individual,18,Lay-Sarè,00,K13,V568G,89,0%,0,V568,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,A578S,91,0%,0,A578,1
18GNMa00A0097PfF1290,Individual,18,Maferinyah,00,K13,N537I,93,0%,0,N537,1
17GNDo00F0067PfF1153,Individual,17,Dorota,00,K13,P553L,9,0%,0,P553,1
17GNDo00F0067PfF1153,Individual,17,Dorota,00,K13,P574L,9,0%,0,P574,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,DHPS,A613S,9,0%,0,A613,1
17GNHa00A0002PfF1290,Individual,17,Hamdalaye,00,K13,Y493H,9,0%,0,Y493,1
17GNHa00A0002PfF1290,Individual,17,Hamdalaye,00,K13,N537I,9,0%,0,N537,1
17GNHa00A0002PfF1290,Individual,17,Hamdalaye,00,K13,V568G,9,0%,0,V568,1
17GNHa00A0002PfF1290,Individual,17,Hamdalaye,00,K13,A578S,9,0%,0,A578,1
17GNHa00A0002PfF1290,Individual,17,Hamdalaye,00,K13,C580Y,9,0%,0,C580,1
17GNHa00A0217PfF1290,Individual,17,Hamdalaye,00,DHPS,S436A,9,0%,0,S436,1
17GNHa21F0165PfF1290,Individual,17,Hamdalaye,21,K13,A481V,9,0%,0,A481,1
17GNHa21F0165PfF1290,Individual,17,Hamdalaye,21,K13,Y493H,9,0%,0,Y493,1
17GNHa21F0165PfF1290,Individual,17,Hamdalaye,21,K13,R515K,9,0%,0,R515,1
17GNHa21F0165PfF1290,Individual,17,Hamdalaye,21,K13,R622I,9,0%,0,R622,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,DHPS,A613S,9,0%,0,A613,1
18GNLa07A0115PfF1121,Individual,18,Lay-Sarè,07,K13,M476I,9,0%,0,M476,1
18GNLS00A0012PfF1290,Individual,18,Lay-Sarè,00,DHPS,A581G,9,0%,0,A581,1
18GNLS00A0097PfF1290,Individual,18,Lay-Sarè,00,K13,N458Y,9,0%,0,N458,1
18GNLS00A0097PfF1290,Individual,18,Lay-Sarè,00,K13,C580Y,9,0%,0,C580,1
18GNLS00A0097PfF1290,Individual,18,Lay-Sarè,00,K13,D584V,9,0%,0,D584,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,DHFR,I164L,9,0%,0,I164,1
18GNLS00A0136PfF1290,Individual,18,Lay-Sarè,00,DHPS,K540E,9,0%,0,K540,1
18GNLS00F0141PfF1290,Individual,18,Lay-Sarè,00,DHPS,A437G,9,0%,0,A437,1
18GNLS21A0097PfF1290,Individual,18,Lay-Sarè,21,K13,N458Y,9,0%,0,N458,1
18GNMa00A0106PfF1290,Individual,18,Maferinyah,00,K13,R515K,9,0%,0,R515,1
18GNMa00A0106PfF1290,Individual,18,Maferinyah,00,K13,R622I,9,0%,0,R622,1
18GNMa1A0129PfF1290,Individual,18,Maferinyah,01,K13,A675V,9,0%,0,A675,1
18GNMa21A0177PfF1290,Individual,18,Maferinyah,21,K13,P441L,9,0%,0,P441,1
18GNMa21A0177PfF1290,Individual,18,Maferinyah,21,K13,A578S,9,0%,0,A578,1
18GNMa21A0177PfF1290,Individual,18,Maferinyah,21,mitochondrial genome - CYTB CDS,Y268N,9,0%,0,Y268,1
19GNDo00A0127PfF1290,Individual,19,Dorota,00,K13,P441L,9,0%,0,P441,1
19GNDo00A0127PfF1290,Individual,19,Dorota,00,K13,C469F,9,0%,0,C469,1
19GNDo00A0127PfF1290,Individual,19,Dorota,00,K13,C469Y,9,0%,0,C469,1
19GNHa00A0077PfF1290,Individual,19,Hamdalaye,00,DHFR,A16V,9,0%,0,A16,1
17GNDo00F0067PfF1153,Individual,17,Dorota,00,K13,I543T,10,0%,0,I543,1
19GNDo21A0127PfF1290,Individual,19,Dorota,21,mitochondrial genome - CYTB CDS,I258M,90,0%,0,I258,1
19GNHa14A0077PfF1290,Individual,19,Hamdalaye,14,K13,P441L,90,0%,0,P441,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,P527H,91,0%,0,P527,1
18GNLS00A0136PfF1290,Individual,18,Lay-Sarè,00,K13,F446I,91,0%,0,F446,1
19GNHa14A0077PfF1290,Individual,19,Hamdalaye,14,K13,F446I,91,0%,0,F446,1
19GNHa14A0077PfF1290,Individual,19,Hamdalaye,14,K13,N458Y,91,0%,0,N458,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,M476I,92,0%,0,M476,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,R561H,93,0%,0,R561,1
18GNMa00F0187PfF1121,Individual,18,Maferinyah,00,K13,P553L,920,0%,0,P553,1
18GNMa00F0187PfF1121,Individual,18,Maferinyah,00,K13,C469F,930,0%,0,C469,1
18GNMa00F0187PfF1121,Individual,18,Maferinyah,00,K13,C469Y,930,0%,0,C469,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,C580Y,91,0%,0,C580,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,D584V,91,0%,0,D584,1
19GNHa00A0163PfF1290,Individual,19,Hamdalaye,00,K13,A675V,91,0%,0,A675,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,M476I,92,0%,0,M476,1
18GNLS21A0129PfF1290,Individual,18,Lay-Sarè,21,K13,R622I,92,0%,0,R622,1
18GNMa00A0001PfF1290,Individual,18,Maferinyah,00,K13,I543T,92,0%,0,I543,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,K13,Y493H,92,0%,0,Y493,1
18GNMa00F0182PfF1290,Individual,18,Maferinyah,00,K13,F446I,92,0%,0,F446,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,V568G,93,0%,0,V568,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,K13,C469F,93,0%,0,C469,1
18GNMa00A0129PfF1290,Individual,18,Maferinyah,00,K13,C469Y,93,0%,0,C469,1
19GNDo00A0134PfF1290,Individual,19,Dorota,00,DHFR,A16V,95,0%,0,A16,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,P441L,92,0%,0,P441,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,N458Y,92,0%,0,N458,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,I543T,92,0%,0,I543,1
18GNLS21A0103PfF1290,Individual,18,Lay-Sarè,21,K13,P574L,92,0%,0,P574,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,N458Y,92,0%,0,N458,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,P574L,92,0%,0,P574,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,Y493H,92,0%,0,Y493,1
19GNHa14A0077PfF1290,Individual,19,Hamdalaye,14,K13,N537I,93,0%,0,N537,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,C469F,93,0%,0,C469,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,C469Y,93,0%,0,C469,1
19GNHa28A0163PfF1290,Individual,19,Hamdalaye,28,K13,A578S,93,0%,0,A578,1
18GNMa00F0187PfF1121,Individual,18,Maferinyah,00,K13,D584V,939,0%,0,D584,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,D584V,93,0%,0,D584,1
18GNLS21A0129PfF1290,Individual,18,Lay-Sarè,21,mitochondrial genome - CYTB CDS,Y268N,93,0%,0,Y268,1
18GNMa21A0097PfF1290,Individual,18,Maferinyah,21,K13,P574L,93,0%,0,P574,1
17GNDo21F0002PfF1290,Individual,17,Dorota,21,K13,C580Y,94,0%,0,C580,1
18GNMa21A0001PfF1290,Individual,18,Maferinyah,21,K13,R515K,94,0%,0,R515,1
19GNHa14A0077PfF1290,Individual,19,Hamdalaye,14,K13,I543T,94,0%,0,I543,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,P553L,95,0%,0,P553,1
17GNHa25A0217PfF1290,Individual,17,Hamdalaye,25,K13,I543T,96,0%,0,I543,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,A481V,94,0%,0,A481,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,Y493H,94,0%,0,Y493,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,P574L,94,0%,0,P574,1
18GNLS00A0131PfF1290,Individual,18,Lay-Sarè,00,K13,D584V,94,0%,0,D584,1
19GNDo27A0134PfF1290,Individual,19,Dorota,27,K13,A578S,94,0%,0,A578,1
17GNDo21F0019PfF1290,Individual,17,Dorota,21,K13,P527H,95,0%,0,P527,1
